dataset,threshold,sensitivity_A,sensitivity_B,sensitivity_gap,specificity_A,specificity_B,specificity_gap,fnr_A,fnr_B,fnr_gap,fpr_A,fpr_B,fpr_gap,ppv_A,ppv_B,ppv_gap,npv_A,npv_B,npv_gap,predicted_positive_rate_A,predicted_positive_rate_B,predicted_positive_rate_gap,disparate_impact_ratio
BRFSS 2022 (heart disease),0.41,0.14248704663212436,0.162748643761302,-0.020261597129177633,0.986299876444509,0.9841716226391898,0.0021282538053192246,0.8575129533678756,0.8372513562386981,0.020261597129177522,0.013700123555490995,0.01582837736081022,-0.0021282538053192246,0.5676605504587156,0.44021739130434784,0.1274431591543677,0.9010956175298804,0.9389092508429849,-0.0378136333131045,0.02813629323696438,0.02626695217701642,0.0018693410599479598,1.0711670332876928
BRFSS 2022 (heart disease),0.42,0.1327000575705239,0.14848302190074342,-0.01578296433021953,0.987698960680282,0.985692990948627,0.0020059697316550107,0.8672999424294761,0.8515169780992566,0.015782964330219418,0.012301039319718043,0.014307009051373054,-0.0020059697316550107,0.5766103814884302,0.4425149700598802,0.13409541142855003,0.9002070050509232,0.9380228136882129,-0.03781580863728973,0.025796979865771813,0.0238401142041399,0.0019568656616319145,1.0820828979624644
BRFSS 2022 (heart disease),0.43,0.12377662636729994,0.14004420333534257,-0.016267576968042624,0.989079874990915,0.9869223794815054,0.0021574955094095793,0.8762233736327001,0.8599557966646574,0.016267576968042707,0.010920125009085013,0.013077620518494593,-0.0021574955094095793,0.5886379192334018,0.4502583979328165,0.13837952130058528,0.8994101415990615,0.937520072406645,-0.038109930807583514,0.023570598864223025,0.02209850107066381,0.0014720977935592135,1.066615278061255
BRFSS 2022 (heart disease),0.44,0.11542890040299367,0.1308016877637131,-0.015372787360719425,0.990279090050149,0.9882286047976887,0.002050485252460321,0.8845710995970063,0.869198312236287,0.015372787360719342,0.009720909949850975,0.011771395202311297,-0.002050485252460321,0.599850411368736,0.45942131263232183,0.14042909873641413,0.8986594555377843,0.9369690964987688,-0.03830964096098455,0.021570082601961797,0.02022840827980014,0.001341674322161656,1.0663262429551335
BRFSS 2022 (heart disease),0.45,0.10852043753598158,0.12356841470765521,-0.015047977171673638,0.9911512464568646,0.9894118912605843,0.0017393551962803233,0.8914795624640184,0.8764315852923448,0.01504797717167361,0.008848753543135413,0.010588108739415736,-0.0017393551962803233,0.6075745366639806,0.47162576687116564,0.135948769792815,0.8980294025649046,0.9365490355802519,-0.03851963301534733,0.020021295818275685,0.018615274803711633,0.0014060210145640517,1.0755305000538433
BRFSS 2022 (heart disease),0.46,0.0970063327576281,0.10970464135021098,-0.012698308592582877,0.9922777818155389,0.9908410554300555,0.0014367263854834222,0.902993667242372,0.890295358649789,0.012698308592582919,0.0077222181844610605,0.009158944569944483,-0.0014367263854834222,0.6132848043676069,0.47810858143607704,0.13517622293152987,0.8969532725630287,0.935696871190573,-0.038743598627544285,0.01773038203407331,0.01630264097073519,0.0014277410633381192,1.0875772867660554
BRFSS 2022 (heart disease),0.47,0.08592400690846287,0.09764918625678119,-0.011725179348318321,0.9934224870993531,0.9922855869561876,0.0011369001431654757,0.9140759930915371,0.9023508137432188,0.011725179348318293,0.006577512900646898,0.007714413043812374,-0.0011369001431654757,0.6225234619395204,0.49190283400809715,0.1306206279314232,0.8959278984022941,0.9349714749066057,-0.03904357650431156,0.015471734641197728,0.014104211277658815,0.0013675233635389132,1.0969585137812763
BRFSS 2022 (heart disease),0.48,0.07599309153713299,0.08961221619449468,-0.01361912465736169,0.9942583036557889,0.9932537304258294,0.0010045732299595045,0.924006908462867,0.9103877838055053,0.013619124657361703,0.005741696344211067,0.006746269574170571,-0.0010045732299595045,0.6255924170616114,0.503954802259887,0.12163761480172441,0.8949950932286556,0.9344899877105473,-0.039494894481891696,0.013616417139907072,0.012633832976445396,0.0009825841634616764,1.0777740346333224
BRFSS 2022 (heart disease),0.49,0.07023603914795624,0.08338356439622262,-0.013147525248266373,0.9949305908859656,0.9940528329722005,0.0008777579137650982,0.9297639608520437,0.9166164356037774,0.013147525248266345,0.005069409114034418,0.005947167027799516,-0.0008777579137650982,0.636245110821382,0.5174563591022444,0.11878875171913761,0.8944737572896417,0.9341208410351202,-0.03964708374547843,0.012374161073825503,0.011448965024982155,0.0009251960488433474,1.0808104528946092
BRFSS 2022 (heart disease),0.5,0.06347150259067358,0.07635121559172192,-0.012879713001048343,0.9955483683407225,0.9947443640219445,0.0008040043187779178,0.9365284974093264,0.9236487844082781,0.012879713001048287,0.004451631659277533,0.005255635978055451,-0.0008040043187779178,0.6428571428571429,0.5263157894736842,0.11654135338345872,0.8938464550230024,0.9336920147703669,-0.03984555974736448,0.011067372225090346,0.010306923625981441,0.0007604485991089052,1.0737803661600815
BRFSS 2022 (heart disease),0.51,0.05886586067933218,0.07112718505123568,-0.012261324371903498,0.9959299367686605,0.9950363437985033,0.0008935929701572309,0.9411341393206678,0.9288728149487643,0.012261324371903526,0.004070063231339516,0.004963656201496747,-0.0008935929701572309,0.6461295418641391,0.5228951255539144,0.12323441631022469,0.8934165702270541,0.9333602410159573,-0.03994367078890315,0.010212312854930305,0.00966452533904354,0.0005477875158867648,1.0566802296718876
BRFSS 2022 (heart disease),0.52,0.055267702936096716,0.0650994575045208,-0.009831754568424084,0.9962933352714587,0.9955127318549937,0.00078060341646502,0.9447322970639033,0.9349005424954792,0.009831754568424111,0.003706664728541309,0.004487268145006329,-0.00078060341646502,0.6530612244897959,0.525974025974026,0.12708719851576988,0.8930874975568441,0.932986721202869,-0.03989922364602483,0.009486319050077439,0.008793718772305496,0.0006926002777719424,1.0787607945745528
BRFSS 2022 (heart disease),0.53,0.051237766263673,0.06168374522804902,-0.010445978964376025,0.9966749036993967,0.9958047116315523,0.0008701920678444441,0.948762233736327,0.938316254771951,0.010445978964375935,0.003325096300603292,0.004195288368447736,-0.0008701920678444441,0.660482374768089,0.5293103448275862,0.1311720299405028,0.8927170640410123,0.932776738160357,-0.040059674119344746,0.008695792462570986,0.008279800142755174,0.00041599231981581143,1.0502418310398234
BRFSS 2022 (heart disease),0.54,0.04691997697179044,0.05565601768133414,-0.008736040709543695,0.9972926811541536,0.9962657323313817,0.0010269488227718782,0.9530800230282096,0.9443439823186659,0.008736040709543702,0.002707318845846407,0.003734267668618285,-0.0010269488227718782,0.6863157894736842,0.5326923076923077,0.15362348178137653,0.8923409582337544,0.9324032791600748,-0.04006232092632045,0.007663267940113578,0.0074232690935046395,0.00023999884660893828,1.032330613855685
BRFSS 2022 (heart disease),0.55,0.04418537708693149,0.05304400241109102,-0.008858625324159534,0.997438040555273,0.9965423447512793,0.0008956958039936236,0.9558146229130685,0.946955997588909,0.008858625324159486,0.0025619594447270355,0.003457655248720659,-0.0008956958039936236,0.6852678571428571,0.5398773006134969,0.14539055652936017,0.8920794331773271,0.9322465174451201,-0.04016708426779303,0.007227671657201859,0.006980728051391863,0.0002469436058099954,1.0353750502801435
BRFSS 2022 (heart disease),0.56,0.03511801957397812,0.0450070323488045,-0.00988901277482638,0.9979649683843302,0.9970955695910746,0.0008693987932556491,0.9648819804260219,0.9549929676511955,0.009889012774826456,0.002035031615669758,0.002904430408925407,-0.0008693987932556491,0.6853932584269663,0.5423728813559322,0.1430203770710341,0.8912182774063737,0.9317460545399716,-0.0405277771335979,0.005743417656169334,0.005895788722341185,-0.0001523710661718511,0.9741559487037816
BRFSS 2022 (heart disease),0.57,0.03238341968911917,0.04139039582077557,-0.009006976131656401,0.9981466676357293,0.9972799778710064,0.0008666897647229277,0.9676165803108808,0.9586096041792245,0.009006976131656352,0.0018533323642706545,0.002720022128993582,-0.0008666897647229277,0.6880733944954128,0.5378590078328982,0.15021438666251463,0.8909612858231831,0.9315170740809853,-0.04055578825780215,0.0052755549819308205,0.005467523197715918,-0.00019196821578509708,0.9648893641886526
BRFSS 2022 (heart disease),0.58,0.028065630397236616,0.03596544102873217,-0.007899810631495554,0.9984918962133876,0.9977102638575138,0.000781632355873807,0.9719343696027634,0.9640345589712678,0.007899810631495585,0.0015081037866123692,0.002289736142486176,-0.000781632355873807,0.7014388489208633,0.5457317073170732,0.15570714160379007,0.8905616957832302,0.9311838444106595,-0.0406221486274293,0.004485028394424368,0.004682369735902927,-0.00019734134147855915,0.9578543872848382
BRFSS 2022 (heart disease),0.59,0.026050662061024757,0.03455897126783203,-0.008508309206807271,0.9986372556145069,0.9979254068507676,0.0007118487637393089,0.9739493379389752,0.965441028732168,0.00850830920680723,0.0013627443854931087,0.0020745931492324177,-0.0007118487637393089,0.70703125,0.5602605863192183,0.14677066368078173,0.8903738983929497,0.9311041968369586,-0.04073029844400888,0.004130098089829634,0.004382583868665239,-0.0002524857788356056,0.9423888312461428
BRFSS 2022 (heart disease),0.6,0.022308578008059875,0.030540486236688768,-0.008231908228628893,0.9989098044916055,0.9982788560539702,0.0006309484376353369,0.9776914219919401,0.9694595137633112,0.008231908228628959,0.0010901955083945092,0.001721143946029846,-0.0006309484376353369,0.7209302325581395,0.5757575757575758,0.14517265680056368,0.8900257410675257,0.9308600578912676,-0.040834316823741834,0.0034686370676303563,0.0037687366167023554,-0.0003000995490719991,0.9203713128314639
BRFSS 2022 (heart disease),0.61,0.02144502014968336,0.0287321679726743,-0.00728714782299094,0.9990369939675848,0.998463264333902,0.0005737296336828512,0.9785549798503166,0.9712678320273257,0.0072871478229908915,0.0009630060324151701,0.0015367356660980214,-0.0005737296336828512,0.7376237623762376,0.588477366255144,0.1491463961210936,0.8899517658865042,0.930751930322174,-0.040800164435669806,0.003258905524006195,0.003468950749464668,-0.00021004522545847292,0.9394499257474649
